product_name,product_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
cama_mesa_banho,1.0,1575.0,26.0,21.0,23.0
moveis_decoracao,1.0,400.0,30.0,10.0,30.0
cama_mesa_banho,1.0,800.0,20.0,16.0,20.0
utilidades_domesticas,4.0,19200.0,63.0,42.0,41.0
pet_shop,1.0,4300.0,21.0,14.0,15.0
moveis_decoracao,1.0,500.0,40.0,15.0,40.0
pet_shop,1.0,450.0,16.0,6.0,11.0
moveis_quarto,1.0,12000.0,39.0,13.0,70.0
informatica_acessorios,1.0,500.0,36.0,10.0,22.0
consoles_games,1.0,1800.0,29.0,3.0,21.0
telefonia,3.0,150.0,22.0,7.0,14.0
pet_shop,7.0,900.0,20.0,25.0,16.0
telefonia,4.0,550.0,21.0,4.0,14.0
perfumaria,1.0,700.0,20.0,20.0,20.0
beleza_saude,1.0,600.0,20.0,10.0,15.0
malas_acessorios,3.0,700.0,42.0,8.0,33.0
cool_stuff,1.0,375.0,18.0,9.0,15.0
esporte_lazer,4.0,850.0,17.0,10.0,15.0
cama_mesa_banho,1.0,900.0,16.0,10.0,16.0
cama_mesa_banho,1.0,0.0,30.0,25.0,30.0
construcao_ferramentas_ferramentas,5.0,950.0,27.0,30.0,23.0
informatica_acessorios,6.0,145.0,16.0,9.0,13.0
informatica_acessorios,5.0,4500.0,19.0,23.0,19.0
informatica_acessorios,3.0,1900.0,19.0,13.0,19.0
casa_construcao,1.0,1167.0,22.0,22.0,22.0
cama_mesa_banho,1.0,3050.0,40.0,25.0,25.0
esporte_lazer,9.0,900.0,60.0,15.0,15.0
ferramentas_jardim,3.0,7500.0,46.0,40.0,46.0
cama_mesa_banho,1.0,550.0,35.0,8.0,30.0
automotivo,1.0,100.0,16.0,10.0,15.0
relogios_presentes,1.0,350.0,28.0,10.0,18.0
automotivo,4.0,2550.0,99.0,20.0,50.0
utilidades_domesticas,2.0,7850.0,30.0,60.0,30.0
pet_shop,1.0,16750.0,37.0,30.0,39.0
telefonia,3.0,150.0,17.0,8.0,14.0
informatica_acessorios,1.0,500.0,19.0,4.0,12.0
utilidades_domesticas,1.0,2850.0,48.0,13.0,28.0
ferramentas_jardim,5.0,7000.0,41.0,12.0,30.0
ferramentas_jardim,2.0,1500.0,30.0,22.0,30.0
perfumaria,1.0,550.0,20.0,16.0,16.0
fashion_bolsas_e_acessorios,1.0,200.0,16.0,2.0,11.0
eletronicos,2.0,150.0,22.0,8.0,17.0
livros_interesse_geral,1.0,1600.0,25.0,7.0,18.0
beleza_saude,1.0,1400.0,16.0,31.0,11.0
perfumaria,7.0,450.0,20.0,5.0,20.0
automotivo,5.0,900.0,32.0,7.0,29.0
fashion_roupa_feminina,1.0,300.0,30.0,10.0,25.0
ferramentas_jardim,2.0,286.0,22.0,19.0,19.0
fashion_bolsas_e_acessorios,5.0,150.0,16.0,5.0,11.0
moveis_decoracao,1.0,700.0,25.0,30.0,35.0
utilidades_domesticas,3.0,150.0,20.0,10.0,15.0
perfumaria,1.0,200.0,17.0,6.0,12.0
beleza_saude,1.0,400.0,27.0,9.0,14.0
eletronicos,1.0,6100.0,98.0,16.0,35.0
utilidades_domesticas,1.0,433.0,20.0,9.0,14.0
cama_mesa_banho,1.0,9950.0,47.0,35.0,43.0
beleza_saude,1.0,4800.0,28.0,28.0,18.0
moveis_decoracao,2.0,800.0,80.0,10.0,60.0
eletroportateis,3.0,2500.0,31.0,28.0,25.0
esporte_lazer,1.0,7850.0,51.0,31.0,31.0
telefonia_fixa,3.0,200.0,19.0,5.0,11.0
eletrodomesticos,1.0,150.0,18.0,8.0,13.0
moveis_decoracao,4.0,400.0,50.0,3.0,25.0
beleza_saude,1.0,538.0,24.0,18.0,19.0
eletrodomesticos,3.0,150.0,16.0,8.0,16.0
brinquedos,1.0,150.0,20.0,6.0,11.0
beleza_saude,1.0,1425.0,22.0,13.0,20.0
cama_mesa_banho,3.0,900.0,28.0,5.0,20.0
esporte_lazer,4.0,6000.0,55.0,20.0,35.0
beleza_saude,1.0,200.0,18.0,13.0,16.0
telefonia,3.0,100.0,20.0,6.0,11.0
dvds_blu_ray,1.0,200.0,20.0,2.0,14.0
cama_mesa_banho,2.0,1400.0,50.0,16.0,16.0
brinquedos,1.0,147.0,14.0,10.0,12.0
malas_acessorios,4.0,500.0,40.0,30.0,11.0
utilidades_domesticas,4.0,650.0,17.0,17.0,13.0
cama_mesa_banho,1.0,3500.0,48.0,13.0,40.0
brinquedos,2.0,625.0,22.0,17.0,24.0
livros_interesse_geral,9.0,1950.0,36.0,5.0,23.0
utilidades_domesticas,1.0,7000.0,26.0,47.0,27.0
telefonia,1.0,200.0,16.0,14.0,15.0
eletroportateis,1.0,100.0,16.0,10.0,16.0
cool_stuff,3.0,2483.0,53.0,36.0,34.0
moveis_cozinha_area_de_servico_jantar_e_jardim,2.0,8700.0,30.0,40.0,20.0
automotivo,6.0,500.0,16.0,9.0,31.0
ferramentas_jardim,1.0,750.0,20.0,15.0,15.0
papelaria,2.0,7000.0,60.0,20.0,30.0
ferramentas_jardim,1.0,400.0,18.0,12.0,15.0
cama_mesa_banho,1.0,1300.0,20.0,16.0,20.0
alimentos,1.0,100.0,16.0,6.0,11.0
brinquedos,1.0,800.0,60.0,25.0,35.0
papelaria,4.0,325.0,23.0,17.0,18.0
portateis_casa_forno_e_cafe,1.0,2800.0,42.0,33.0,42.0
perfumaria,1.0,900.0,35.0,5.0,27.0
informatica_acessorios,2.0,300.0,16.0,6.0,14.0
beleza_saude,1.0,2250.0,25.0,12.0,11.0
bebes,2.0,450.0,55.0,6.0,19.0
moveis_decoracao,2.0,1700.0,38.0,7.0,28.0
consoles_games,1.0,300.0,25.0,15.0,25.0
instrumentos_musicais,1.0,300.0,40.0,5.0,11.0
automotivo,1.0,1700.0,45.0,20.0,45.0
informatica_acessorios,2.0,7300.0,50.0,35.0,25.0
moveis_decoracao,3.0,400.0,50.0,3.0,25.0
automotivo,3.0,550.0,16.0,21.0,18.0
esporte_lazer,1.0,2450.0,45.0,50.0,35.0
fashion_bolsas_e_acessorios,3.0,150.0,16.0,9.0,11.0
beleza_saude,6.0,400.0,16.0,16.0,16.0
ferramentas_jardim,1.0,1950.0,24.0,24.0,16.0
instrumentos_musicais,2.0,15400.0,45.0,20.0,100.0
cama_mesa_banho,1.0,2050.0,60.0,10.0,40.0
esporte_lazer,1.0,425.0,20.0,20.0,20.0
eletronicos,1.0,150.0,22.0,8.0,12.0
moveis_sala,1.0,6970.0,65.0,15.0,65.0
moveis_escritorio,1.0,11113.0,58.0,55.0,24.0
cama_mesa_banho,1.0,700.0,30.0,5.0,20.0
moveis_decoracao,2.0,7550.0,35.0,35.0,35.0
informatica_acessorios,1.0,140.0,28.0,8.0,16.0
cama_mesa_banho,1.0,3213.0,49.0,19.0,42.0
beleza_saude,3.0,1050.0,18.0,21.0,27.0
industria_comercio_e_negocios,2.0,30000.0,105.0,43.0,46.0
,,175.0,38.0,22.0,15.0
moveis_decoracao,4.0,2000.0,35.0,15.0,25.0
cama_mesa_banho,1.0,700.0,27.0,10.0,12.0
brinquedos,2.0,8100.0,30.0,36.0,46.0
utilidades_domesticas,1.0,2350.0,27.0,21.0,23.0
moveis_decoracao,2.0,1450.0,35.0,12.0,30.0
ferramentas_jardim,1.0,5450.0,23.0,7.0,20.0
ferramentas_jardim,4.0,600.0,16.0,30.0,30.0
relogios_presentes,2.0,550.0,16.0,11.0,11.0
esporte_lazer,1.0,1075.0,30.0,24.0,18.0
perfumaria,1.0,150.0,16.0,2.0,16.0
audio,2.0,500.0,21.0,10.0,24.0
ferramentas_jardim,1.0,350.0,22.0,22.0,12.0
automotivo,2.0,100.0,33.0,27.0,26.0
fashion_bolsas_e_acessorios,2.0,200.0,16.0,9.0,11.0
utilidades_domesticas,4.0,350.0,27.0,10.0,27.0
cama_mesa_banho,1.0,1600.0,40.0,6.0,29.0
cama_mesa_banho,2.0,17100.0,56.0,38.0,48.0
utilidades_domesticas,3.0,525.0,30.0,9.0,30.0
esporte_lazer,5.0,3400.0,33.0,25.0,28.0
utilidades_domesticas,5.0,9400.0,40.0,28.0,40.0
sinalizacao_e_seguranca,2.0,200.0,21.0,7.0,14.0
casa_conforto,1.0,2150.0,52.0,12.0,42.0
automotivo,1.0,100.0,16.0,10.0,15.0
telefonia,4.0,150.0,16.0,3.0,20.0
relogios_presentes,1.0,500.0,22.0,14.0,21.0
moveis_decoracao,3.0,7050.0,70.0,5.0,15.0
cama_mesa_banho,1.0,6500.0,30.0,30.0,30.0
construcao_ferramentas_construcao,1.0,21900.0,41.0,12.0,41.0
moveis_escritorio,1.0,8683.0,54.0,64.0,31.0
fashion_underwear_e_moda_praia,1.0,300.0,30.0,30.0,30.0
moveis_decoracao,3.0,2500.0,105.0,3.0,70.0
cama_mesa_banho,2.0,1900.0,42.0,10.0,36.0
pet_shop,1.0,825.0,16.0,14.0,21.0
moveis_decoracao,2.0,5350.0,40.0,20.0,40.0
telefonia,2.0,100.0,16.0,3.0,11.0
moveis_decoracao,2.0,1150.0,68.0,8.0,13.0
telefonia,2.0,550.0,16.0,2.0,11.0
eletrodomesticos,1.0,1200.0,28.0,8.0,13.0
cama_mesa_banho,2.0,2850.0,70.0,20.0,50.0
relogios_presentes,2.0,400.0,16.0,11.0,20.0
moveis_decoracao,3.0,3100.0,45.0,45.0,17.0
moveis_decoracao,1.0,300.0,25.0,2.0,17.0
esporte_lazer,3.0,300.0,20.0,15.0,18.0
cama_mesa_banho,1.0,2400.0,33.0,7.0,37.0
malas_acessorios,1.0,700.0,35.0,10.0,34.0
fashion_calcados,4.0,1400.0,22.0,12.0,33.0
esporte_lazer,5.0,1200.0,40.0,6.0,15.0
fashion_bolsas_e_acessorios,4.0,250.0,22.0,11.0,17.0
ferramentas_jardim,1.0,307.0,27.0,27.0,29.0
papelaria,2.0,9633.0,41.0,36.0,28.0
moveis_decoracao,1.0,2200.0,45.0,15.0,35.0
perfumaria,2.0,313.0,21.0,12.0,15.0
esporte_lazer,1.0,1431.0,30.0,20.0,21.0
cama_mesa_banho,1.0,1100.0,50.0,12.0,12.0
telefonia,2.0,575.0,19.0,16.0,21.0
cama_mesa_banho,2.0,400.0,45.0,9.0,50.0
fashion_underwear_e_moda_praia,3.0,250.0,19.0,9.0,27.0
beleza_saude,2.0,450.0,18.0,13.0,13.0
utilidades_domesticas,3.0,9950.0,31.0,61.0,31.0
cama_mesa_banho,1.0,100.0,16.0,10.0,16.0
fashion_calcados,4.0,1100.0,16.0,33.0,19.0
eletronicos,4.0,500.0,17.0,6.0,21.0
beleza_saude,1.0,900.0,16.0,25.0,15.0
utilidades_domesticas,2.0,950.0,17.0,22.0,17.0
papelaria,1.0,350.0,32.0,12.0,20.0
casa_construcao,7.0,1050.0,16.0,20.0,16.0
beleza_saude,1.0,1800.0,16.0,16.0,16.0
moveis_escritorio,1.0,15700.0,58.0,28.0,58.0
beleza_saude,5.0,333.0,32.0,22.0,26.0
ferramentas_jardim,1.0,409.0,21.0,10.0,18.0
moveis_decoracao,11.0,2800.0,40.0,8.0,35.0
automotivo,1.0,1000.0,20.0,5.0,16.0
utilidades_domesticas,1.0,300.0,28.0,10.0,18.0
esporte_lazer,6.0,975.0,33.0,30.0,28.0
informatica_acessorios,1.0,825.0,30.0,16.0,16.0
relogios_presentes,2.0,375.0,16.0,12.0,16.0
esporte_lazer,1.0,5400.0,105.0,8.0,25.0
musica,2.0,200.0,24.0,3.0,19.0
moveis_decoracao,1.0,500.0,35.0,7.0,27.0
,,1100.0,27.0,9.0,35.0
automotivo,3.0,1125.0,19.0,11.0,14.0
casa_construcao,2.0,30000.0,50.0,80.0,50.0
fashion_bolsas_e_acessorios,1.0,200.0,16.0,2.0,11.0
casa_conforto,1.0,150.0,16.0,4.0,16.0
bebes,1.0,450.0,19.0,8.0,15.0
automotivo,2.0,900.0,16.0,16.0,16.0
cama_mesa_banho,1.0,20400.0,50.0,50.0,50.0
eletrodomesticos,1.0,3650.0,55.0,19.0,46.0
cama_mesa_banho,3.0,6375.0,53.0,24.0,38.0
brinquedos,4.0,400.0,18.0,8.0,11.0
fashion_bolsas_e_acessorios,3.0,200.0,16.0,2.0,11.0
telefonia,6.0,300.0,17.0,4.0,12.0
esporte_lazer,2.0,150.0,20.0,10.0,15.0
moveis_decoracao,3.0,6100.0,80.0,4.0,55.0
esporte_lazer,1.0,1050.0,28.0,26.0,28.0
relogios_presentes,3.0,200.0,16.0,2.0,11.0
esporte_lazer,1.0,400.0,17.0,10.0,17.0
alimentos,1.0,650.0,18.0,10.0,12.0
cama_mesa_banho,3.0,900.0,37.0,6.0,35.0
utilidades_domesticas,1.0,8600.0,35.0,35.0,35.0
ferramentas_jardim,1.0,1350.0,59.0,23.0,29.0
cama_mesa_banho,2.0,1150.0,43.0,8.0,33.0
papelaria,1.0,100.0,16.0,6.0,11.0
informatica_acessorios,8.0,750.0,20.0,7.0,50.0
cama_mesa_banho,1.0,1975.0,28.0,26.0,23.0
esporte_lazer,1.0,197.0,17.0,17.0,16.0
papelaria,3.0,1200.0,40.0,15.0,30.0
beleza_saude,8.0,2275.0,31.0,16.0,31.0
cama_mesa_banho,1.0,707.0,36.0,4.0,27.0
cama_mesa_banho,1.0,1600.0,34.0,7.0,32.0
,,800.0,16.0,2.0,11.0
moveis_decoracao,5.0,700.0,24.0,19.0,22.0
cama_mesa_banho,1.0,1000.0,16.0,22.0,11.0
ferramentas_jardim,1.0,1500.0,22.0,6.0,11.0
eletrodomesticos,1.0,2479.0,21.0,24.0,22.0
eletronicos,3.0,5950.0,23.0,22.0,19.0
utilidades_domesticas,1.0,1150.0,30.0,30.0,30.0
brinquedos,1.0,600.0,23.0,25.0,11.0
utilidades_domesticas,1.0,1100.0,18.0,9.0,16.0
brinquedos,5.0,200.0,16.0,7.0,11.0
brinquedos,3.0,400.0,20.0,14.0,12.0
instrumentos_musicais,3.0,9150.0,50.0,50.0,50.0
automotivo,4.0,1400.0,30.0,10.0,30.0
informatica_acessorios,2.0,600.0,20.0,30.0,20.0
ferramentas_jardim,2.0,1600.0,16.0,26.0,40.0
,,1800.0,26.0,25.0,47.0
ferramentas_jardim,6.0,100.0,18.0,8.0,12.0
cama_mesa_banho,2.0,3000.0,34.0,8.0,41.0
papelaria,1.0,300.0,25.0,10.0,15.0
esporte_lazer,1.0,150.0,16.0,17.0,22.0
perfumaria,1.0,100.0,25.0,25.0,35.0
cool_stuff,1.0,1000.0,40.0,40.0,30.0
ferramentas_jardim,1.0,180.0,60.0,16.0,11.0
esporte_lazer,1.0,1000.0,25.0,25.0,25.0
,,830.0,19.0,6.0,26.0
utilidades_domesticas,3.0,700.0,40.0,15.0,20.0
relogios_presentes,1.0,350.0,20.0,13.0,13.0
moveis_sala,2.0,8850.0,74.0,7.0,90.0
cama_mesa_banho,1.0,550.0,20.0,10.0,15.0
moveis_cozinha_area_de_servico_jantar_e_jardim,3.0,12000.0,27.0,45.0,27.0
utilidades_domesticas,1.0,350.0,31.0,11.0,13.0
ferramentas_jardim,4.0,650.0,30.0,10.0,22.0
eletrodomesticos,1.0,300.0,18.0,8.0,13.0
bebidas,2.0,569.0,20.0,16.0,16.0
moveis_decoracao,2.0,600.0,80.0,10.0,60.0
bebes,1.0,183.0,17.0,14.0,13.0
malas_acessorios,5.0,900.0,25.0,50.0,30.0
moveis_escritorio,1.0,11300.0,32.0,32.0,42.0
esporte_lazer,1.0,250.0,22.0,15.0,22.0
cama_mesa_banho,2.0,800.0,30.0,10.0,20.0
beleza_saude,2.0,125.0,16.0,4.0,11.0
beleza_saude,7.0,500.0,25.0,12.0,15.0
cama_mesa_banho,2.0,1250.0,30.0,10.0,30.0
instrumentos_musicais,2.0,425.0,27.0,9.0,23.0
brinquedos,2.0,900.0,16.0,22.0,22.0
moveis_decoracao,2.0,9650.0,40.0,40.0,40.0
telefonia,1.0,100.0,19.0,4.0,11.0
moveis_decoracao,2.0,10400.0,40.0,30.0,40.0
telefonia,6.0,150.0,17.0,4.0,12.0
eletronicos,3.0,1800.0,20.0,20.0,20.0
automotivo,2.0,725.0,60.0,8.0,33.0
informatica_acessorios,1.0,242.0,22.0,15.0,15.0
informatica_acessorios,7.0,2500.0,50.0,10.0,40.0
relogios_presentes,2.0,300.0,16.0,11.0,11.0
informatica_acessorios,1.0,150.0,20.0,8.0,15.0
bebes,4.0,300.0,33.0,44.0,19.0
malas_acessorios,1.0,700.0,46.0,10.0,36.0
moveis_decoracao,3.0,2250.0,105.0,3.0,70.0
telefonia,1.0,100.0,16.0,14.0,15.0
esporte_lazer,5.0,1200.0,80.0,8.0,15.0
bebes,2.0,775.0,36.0,5.0,29.0
utilidades_domesticas,3.0,400.0,26.0,12.0,12.0
instrumentos_musicais,1.0,100.0,20.0,20.0,20.0
livros_interesse_geral,1.0,450.0,20.0,20.0,20.0
automotivo,2.0,250.0,20.0,4.0,16.0
perfumaria,1.0,250.0,25.0,16.0,16.0
moveis_decoracao,1.0,4100.0,43.0,26.0,43.0
relogios_presentes,2.0,567.0,16.0,8.0,11.0
eletrodomesticos,1.0,725.0,40.0,14.0,31.0
beleza_saude,1.0,200.0,16.0,28.0,11.0
brinquedos,1.0,1202.0,44.0,24.0,23.0
moveis_sala,2.0,9750.0,27.0,15.0,92.0
perfumaria,3.0,479.0,21.0,15.0,17.0
beleza_saude,1.0,1200.0,29.0,13.0,14.0
cama_mesa_banho,2.0,1300.0,28.0,6.0,28.0
papelaria,4.0,2500.0,31.0,7.0,22.0
moveis_decoracao,2.0,2000.0,40.0,15.0,25.0
relogios_presentes,2.0,300.0,16.0,11.0,11.0
eletronicos,1.0,250.0,25.0,7.0,14.0
informatica_acessorios,4.0,548.0,20.0,10.0,16.0
construcao_ferramentas_jardim,1.0,1500.0,50.0,16.0,44.0
automotivo,2.0,9750.0,55.0,35.0,12.0
papelaria,2.0,850.0,36.0,6.0,29.0
moveis_decoracao,2.0,1800.0,60.0,25.0,25.0
esporte_lazer,3.0,300.0,20.0,17.0,22.0
telefonia,3.0,552.0,14.0,12.0,12.0
malas_acessorios,1.0,700.0,16.0,40.0,30.0
informatica_acessorios,3.0,500.0,20.0,38.0,30.0
cama_mesa_banho,1.0,1300.0,29.0,8.0,38.0
beleza_saude,1.0,700.0,24.0,24.0,16.0
moveis_sala,2.0,2700.0,47.0,6.0,47.0
brinquedos,1.0,7100.0,61.0,41.0,41.0
utilidades_domesticas,1.0,6600.0,35.0,45.0,45.0
esporte_lazer,1.0,1207.0,24.0,25.0,21.0
pet_shop,1.0,400.0,30.0,30.0,20.0
instrumentos_musicais,1.0,350.0,36.0,3.0,11.0
relogios_presentes,2.0,290.0,19.0,13.0,19.0
beleza_saude,2.0,650.0,22.0,8.0,13.0
cool_stuff,2.0,1200.0,16.0,40.0,21.0
brinquedos,1.0,300.0,40.0,15.0,35.0
papelaria,2.0,500.0,20.0,30.0,20.0
moveis_decoracao,2.0,5300.0,100.0,7.0,70.0
esporte_lazer,1.0,150.0,16.0,17.0,22.0
cool_stuff,2.0,300.0,17.0,7.0,13.0
moveis_sala,1.0,9850.0,61.0,16.0,46.0
automotivo,1.0,13100.0,61.0,61.0,21.0
livros_tecnicos,1.0,750.0,29.0,3.0,21.0
cool_stuff,1.0,1400.0,40.0,40.0,30.0
ferramentas_jardim,1.0,1200.0,16.0,3.0,42.0
fashion_calcados,4.0,1400.0,22.0,12.0,33.0
pet_shop,1.0,750.0,20.0,12.0,13.0
beleza_saude,3.0,117.0,15.0,4.0,12.0
eletrodomesticos_2,1.0,22600.0,51.0,41.0,62.0
beleza_saude,1.0,900.0,16.0,19.0,15.0
moveis_decoracao,1.0,750.0,30.0,11.0,20.0
cama_mesa_banho,1.0,750.0,40.0,4.0,30.0
esporte_lazer,2.0,100.0,28.0,3.0,20.0
consoles_games,1.0,425.0,17.0,8.0,15.0
automotivo,4.0,2000.0,60.0,8.0,33.0
market_place,4.0,1800.0,18.0,65.0,35.0
ferramentas_jardim,3.0,200.0,17.0,7.0,12.0
fashion_roupa_masculina,1.0,400.0,30.0,40.0,11.0
eletroportateis,1.0,6300.0,35.0,35.0,30.0
esporte_lazer,1.0,1250.0,22.0,27.0,22.0
informatica_acessorios,1.0,740.0,33.0,13.0,17.0
utilidades_domesticas,6.0,23950.0,66.0,23.0,51.0
brinquedos,9.0,400.0,21.0,17.0,18.0
esporte_lazer,1.0,374.0,22.0,14.0,14.0
ferramentas_jardim,2.0,5775.0,35.0,32.0,32.0
moveis_decoracao,5.0,350.0,68.0,8.0,13.0
brinquedos,2.0,1175.0,54.0,33.0,29.0
fashion_calcados,4.0,800.0,22.0,12.0,33.0
pet_shop,1.0,350.0,16.0,16.0,16.0
cama_mesa_banho,1.0,700.0,45.0,15.0,35.0
moveis_sala,4.0,3100.0,30.0,11.0,30.0
casa_conforto,1.0,500.0,40.0,30.0,11.0
ferramentas_jardim,5.0,650.0,20.0,10.0,15.0
relogios_presentes,6.0,400.0,16.0,2.0,11.0
moveis_decoracao,1.0,750.0,42.0,2.0,32.0
ferramentas_jardim,6.0,800.0,17.0,10.0,12.0
moveis_decoracao,3.0,2200.0,105.0,3.0,70.0
automotivo,5.0,6300.0,78.0,4.0,47.0
papelaria,4.0,750.0,34.0,4.0,23.0
instrumentos_musicais,5.0,5450.0,101.0,14.0,49.0
moveis_decoracao,1.0,1100.0,45.0,15.0,35.0
,,250.0,16.0,4.0,11.0
telefonia,1.0,300.0,18.0,10.0,13.0
brinquedos,4.0,1300.0,48.0,9.0,32.0
beleza_saude,1.0,1200.0,20.0,16.0,20.0
eletronicos,1.0,175.0,22.0,11.0,16.0
esporte_lazer,1.0,350.0,16.0,16.0,16.0
telefonia,3.0,300.0,17.0,8.0,13.0
beleza_saude,1.0,763.0,25.0,21.0,22.0
esporte_lazer,2.0,300.0,20.0,3.0,15.0
moveis_decoracao,8.0,4450.0,40.0,33.0,20.0
,,800.0,21.0,12.0,15.0
malas_acessorios,4.0,550.0,16.0,20.0,15.0
informatica_acessorios,3.0,300.0,20.0,3.0,14.0
pet_shop,1.0,300.0,20.0,25.0,20.0
utilidades_domesticas,4.0,800.0,20.0,15.0,25.0
cama_mesa_banho,1.0,550.0,16.0,10.0,16.0
moveis_decoracao,5.0,400.0,20.0,2.0,15.0
informatica_acessorios,2.0,100.0,16.0,2.0,11.0
eletroportateis,3.0,402.0,24.0,14.0,13.0
cool_stuff,1.0,1843.0,25.0,25.0,32.0
utilidades_domesticas,2.0,600.0,23.0,16.0,23.0
cama_mesa_banho,1.0,1200.0,28.0,10.0,24.0
,,3000.0,40.0,29.0,29.0
automotivo,5.0,2500.0,30.0,28.0,30.0
,,1475.0,42.0,24.0,31.0
cama_mesa_banho,1.0,650.0,16.0,10.0,16.0
ferramentas_jardim,4.0,2225.0,26.0,7.0,26.0
cama_mesa_banho,1.0,3040.0,47.0,10.0,36.0
relogios_presentes,1.0,300.0,19.0,9.0,15.0
moveis_decoracao,1.0,300.0,16.0,30.0,20.0
ferramentas_jardim,3.0,1233.0,32.0,15.0,29.0
cama_mesa_banho,1.0,700.0,20.0,30.0,30.0
papelaria,1.0,245.0,16.0,9.0,14.0
fashion_bolsas_e_acessorios,1.0,100.0,17.0,3.0,12.0
consoles_games,2.0,500.0,18.0,12.0,18.0
automotivo,1.0,300.0,16.0,6.0,12.0
cool_stuff,5.0,500.0,18.0,12.0,15.0
esporte_lazer,5.0,1500.0,40.0,20.0,20.0
esporte_lazer,7.0,3850.0,82.0,10.0,22.0
cama_mesa_banho,2.0,800.0,36.0,12.0,26.0
,,1800.0,25.0,25.0,25.0
perfumaria,3.0,3000.0,27.0,20.0,35.0
ferramentas_jardim,1.0,1300.0,19.0,33.0,13.0
informatica_acessorios,3.0,900.0,26.0,6.0,27.0
moveis_escritorio,1.0,8300.0,53.0,51.0,18.0
pet_shop,1.0,8300.0,30.0,55.0,30.0
livros_tecnicos,1.0,450.0,16.0,2.0,23.0
utilidades_domesticas,2.0,2467.0,38.0,39.0,29.0
esporte_lazer,1.0,4497.0,44.0,35.0,32.0
cool_stuff,5.0,200.0,17.0,7.0,12.0
utilidades_domesticas,3.0,650.0,18.0,14.0,27.0
,,1300.0,17.0,25.0,20.0
moveis_decoracao,1.0,300.0,40.0,10.0,30.0
construcao_ferramentas_construcao,1.0,550.0,30.0,8.0,11.0
relogios_presentes,6.0,300.0,16.0,2.0,11.0
moveis_cozinha_area_de_servico_jantar_e_jardim,4.0,30000.0,16.0,2.0,11.0
informatica_acessorios,2.0,1825.0,34.0,18.0,19.0
relogios_presentes,1.0,400.0,22.0,20.0,22.0
pet_shop,6.0,9000.0,16.0,16.0,16.0
fashion_bolsas_e_acessorios,4.0,100.0,16.0,3.0,17.0
fashion_calcados,2.0,900.0,17.0,8.0,19.0
automotivo,3.0,1150.0,30.0,20.0,30.0
beleza_saude,1.0,200.0,16.0,2.0,11.0
utilidades_domesticas,7.0,750.0,30.0,12.0,30.0
bebes,2.0,12000.0,65.0,97.0,18.0
beleza_saude,1.0,1617.0,19.0,13.0,16.0
utilidades_domesticas,1.0,2140.0,18.0,26.0,19.0
portateis_casa_forno_e_cafe,2.0,2350.0,28.0,34.0,20.0
moveis_decoracao,4.0,550.0,34.0,6.0,23.0
informatica_acessorios,5.0,250.0,20.0,15.0,15.0
cama_mesa_banho,1.0,1150.0,40.0,15.0,30.0
malas_acessorios,4.0,900.0,23.0,22.0,35.0
construcao_ferramentas_construcao,1.0,4900.0,19.0,19.0,17.0
brinquedos,2.0,340.0,24.0,13.0,18.0
automotivo,3.0,150.0,38.0,2.0,22.0
perfumaria,1.0,100.0,20.0,7.0,20.0
cama_mesa_banho,1.0,1200.0,16.0,10.0,16.0
moveis_escritorio,1.0,8700.0,52.0,51.0,17.0
utilidades_domesticas,3.0,550.0,20.0,35.0,20.0
,,1800.0,30.0,20.0,70.0
construcao_ferramentas_ferramentas,2.0,250.0,16.0,12.0,14.0
moveis_decoracao,4.0,577.0,17.0,25.0,23.0
utilidades_domesticas,5.0,7800.0,38.0,28.0,33.0
cama_mesa_banho,1.0,2400.0,47.0,21.0,41.0
automotivo,3.0,1100.0,65.0,25.0,35.0
informatica_acessorios,2.0,150.0,36.0,9.0,11.0
utilidades_domesticas,1.0,1200.0,20.0,15.0,20.0
esporte_lazer,2.0,150.0,16.0,10.0,16.0
esporte_lazer,1.0,2900.0,31.0,33.0,32.0
moveis_decoracao,2.0,2150.0,30.0,20.0,20.0
instrumentos_musicais,3.0,450.0,62.0,9.0,23.0
perfumaria,1.0,100.0,17.0,9.0,20.0
perfumaria,1.0,150.0,30.0,10.0,30.0
esporte_lazer,4.0,375.0,16.0,3.0,11.0
bebes,1.0,150.0,16.0,5.0,16.0
construcao_ferramentas_jardim,6.0,240.0,21.0,7.0,15.0
moveis_sala,2.0,30000.0,63.0,63.0,74.0
beleza_saude,1.0,300.0,17.0,9.0,16.0
utilidades_domesticas,3.0,1000.0,19.0,24.0,18.0
automotivo,3.0,1900.0,28.0,36.0,28.0
livros_interesse_geral,1.0,600.0,24.0,11.0,18.0
utilidades_domesticas,4.0,200.0,16.0,11.0,11.0
cama_mesa_banho,3.0,1100.0,37.0,23.0,35.0
beleza_saude,1.0,250.0,16.0,35.0,11.0
fashion_bolsas_e_acessorios,2.0,350.0,20.0,16.0,16.0
automotivo,3.0,100.0,20.0,4.0,17.0
cama_mesa_banho,2.0,1500.0,40.0,20.0,30.0
utilidades_domesticas,3.0,800.0,17.0,20.0,11.0
relogios_presentes,1.0,350.0,21.0,14.0,14.0
moveis_cozinha_area_de_servico_jantar_e_jardim,1.0,18800.0,50.0,50.0,50.0
cool_stuff,1.0,831.0,36.0,27.0,39.0
ferramentas_jardim,1.0,2450.0,22.0,20.0,18.0
